"ID","Type","Name","LongName","Parent","Component","Path","Line","Column","EndLine","EndColumn","CC","CCL","CCO","CI","CLC","CLLC","LDC","LLDC","LCOM5","NL","NLE","WMC","CBO","CBOI","NII","NOI","RFC","AD","CD","CLOC","DLOC","PDA","PUA","TCD","TCLOC","DIT","NOA","NOC","NOD","NOP","LLOC","LOC","NA","NG","NLA","NLG","NLM","NLPA","NLPM","NLS","NM","NOS","NPA","NPM","NS","TLLOC","TLOC","TNA","TNG","TNLA","TNLG","TNLM","TNLPA","TNLPM","TNLS","TNM","TNOS","TNPA","TNPM","TNS","classname","numberOfBugsFoundUntil:","numberOfNonTrivialBugsFoundUntil:","numberOfMajorBugsFoundUntil:","numberOfCriticalBugsFoundUntil:","numberOfHighPriorityBugsFoundUntil:","bug","nonTrivialBugs","majorBugs","criticalBugs","highPriorityBugs","numberOfVersionsUntil:","numberOfFixesUntil:","numberOfRefactoringsUntil:","numberOfAuthorsUntil:","linesAddedUntil:","maxLinesAddedUntil:","avgLinesAddedUntil:","linesRemovedUntil:","maxLinesRemovedUntil:","avgLinesRemovedUntil:","codeChurnUntil:","maxCodeChurnUntil:","avgCodeChurnUntil:","ageWithRespectTo:","weightedAgeWithRespectTo:","CvsEntropy","CvsWEntropy","CvsLinEntropy","CvsLogEntropy","CvsExpEntropy","cbo","dit","fanIn","fanOut","lcom","noc","numberOfAttributes","numberOfAttributesInherited","numberOfLinesOfCode","numberOfMethods","numberOfMethodsInherited","numberOfPrivateAttributes","numberOfPrivateMethods","numberOfPublicAttributes","numberOfPublicMethods","rfc","wmc"
"L16742","Class","SiteModelFactory","org.eclipse.pde.internal.core.site.SiteModelFactory","L16710","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/SiteModelFactory.java","23","1","90","2","0","0","0","0","0","0","0","0","1","0","0","7","16","1","1","1","8","0.75","0.3","18","18","6","2","0.3","18","1","1","0","0","1","42","68","1","0","1","0","7","0","7","0","7","25","0","7","0","42","68","1","0","1","0","7","0","7","0","7","25","0","7","0","org.eclipse.pde.internal.core.site.SiteModelFactory","0","0","0","0","0","0","0","0","0","0","7","1","0","6","26.0","10.0","3.71429","15.0","8.0","2.14286","11.0","10.0","1.57143","302.571","102.753","7.27922","0.00673162","0.0167348","0.187232","0.0313877","8","1","1","7","21","0","1","0","39.0","7.0","12","1","0","0.0","7","16.0","7.0"
"L16785","Class","SiteObject","org.eclipse.pde.internal.core.site.SiteObject","L16710","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/SiteObject.java","28","1","196","2","0.267666","8","51","8","0.230769","0.272727","39","39","3","2","2","43","9","12","56","6","31","0","0.0592105","9","0","0","13","0.0592105","9","2","2","6","8","1","143","169","6","10","5","10","25","0","12","4","26","72","1","13","4","143","169","6","10","5","10","25","0","12","4","26","72","1","13","4","org.eclipse.pde.internal.core.site.SiteObject","2","2","0","0","0","0","0","0","0","0","20","1","0","7","110.0","24.0","5.5","107.0","26.0","5.35","3.0","22.0","0.15","302.571","107.86","14.705","0.0129053","0.0333169","0.37988","0.0501621","18","2","9","9","253","6","5","1","131.0","23.0","14","1","0","3.0","12","60.0","40.0"
"L17069","Class","VersionableObject","org.eclipse.pde.internal.core.site.VersionableObject","L16710","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/VersionableObject.java","17","1","48","2","0","0","0","0","0","0","0","0","1","1","1","7","3","1","4","6","11","0","0.0357143","1","0","0","4","0.0357143","1","4","6","1","1","2","27","32","12","12","2","1","5","0","3","1","36","12","3","19","6","27","32","12","12","2","1","5","0","3","1","36","12","3","19","6","org.eclipse.pde.internal.core.site.VersionableObject","1","1","0","0","0","0","0","0","0","0","12","1","0","7","38.0","11.0","3.16667","34.0","8.0","2.83333","4.0","6.0","0.333333","302.571","92.1428","7.23217","0.00356231","0.0167878","0.186578","0.0314739","5","4","1","4","10","1","2","9","23.0","5.0","49","1","0","0.0","3","14.0","7.0"
"L17264","Class","WorkspaceSiteModel","org.eclipse.pde.internal.core.site.WorkspaceSiteModel","L16710","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/site/WorkspaceSiteModel.java","25","1","156","2","0.263427","3","10","3","0.204545","0.234783","27","27","2","4","4","29","8","6","7","11","27","0","0.0650406","8","0","0","15","0.0650406","8","4","9","0","0","2","115","132","14","11","4","4","16","0","14","2","45","56","0","39","5","115","132","14","11","4","4","16","0","14","2","45","56","0","39","5","org.eclipse.pde.internal.core.site.WorkspaceSiteModel","2","1","0","0","0","0","0","0","0","0","22","1","0","9","107.0","24.0","4.86364","99.0","44.0","4.5","8.0","9.0","0.363636","302.571","137.402","8.48552","0.0318272","0.0192217","0.218306","0.0324314","13","5","5","8","105","0","4","2","95.0","15.0","80","4","0","0.0","13","45.0","20.0"
"L17421","Class","AdditionalDirectory","org.eclipse.pde.internal.core.target.AdditionalDirectory","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/AdditionalDirectory.java","20","1","48","2","0","0","0","0","0","0","0","0","1","1","1","6","3","1","1","3","8","0","0.12","3","0","0","6","0.12","3","3","4","0","0","2","22","29","5","4","2","1","5","0","5","1","15","8","1","10","2","22","29","5","4","2","1","5","0","5","1","15","8","1","10","2","org.eclipse.pde.internal.core.target.AdditionalDirectory","0","0","0","0","0","0","0","0","0","0","4","0","0","3","15.0","10.0","3.75","6.0","5.0","1.5","9.0","10.0","2.25","137.143","33.4667","4.70143","0.00253436","0.0140134","0.130576","0.0313757","4","3","1","3","10","0","2","1","18.0","5.0","32","2","0","0.0","5","10.0","6.0"
"L17445","Class","ArgumentsInfo","org.eclipse.pde.internal.core.target.ArgumentsInfo","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/ArgumentsInfo.java","18","1","87","2","0","0","0","0","0","0","0","0","1","4","3","22","3","1","1","4","12","0","0.104478","7","0","0","8","0.104478","7","3","4","0","0","2","60","70","7","6","3","3","8","0","7","2","18","35","2","12","3","60","70","7","6","3","3","8","0","7","2","18","35","2","12","3","org.eclipse.pde.internal.core.target.ArgumentsInfo","1","1","0","0","0","0","0","0","0","0","4","0","0","3","20.0","10.0","5.0","10.0","9.0","2.5","10.0","10.0","2.5","144.286","58.15","4.31202","0.00308606","0.0136047","0.121962","0.0314399","5","3","1","4","28","0","3","2","55.0","8.0","34","3","1","0.0","7","35.0","22.0"
"L17471","Class","EnvironmentInfo","org.eclipse.pde.internal.core.target.EnvironmentInfo","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/EnvironmentInfo.java","21","1","142","2","0.190893","1","7","1","0.139344","0.166667","17","17","1","6","3","48","3","1","1","3","19","0","0.0727273","8","0","0","16","0.0727273","8","3","4","0","0","2","102","122","11","12","5","9","16","0","15","4","26","61","4","20","5","102","122","11","12","5","9","16","0","15","4","26","61","4","20","5","org.eclipse.pde.internal.core.target.EnvironmentInfo","0","0","0","0","0","0","0","0","0","0","3","0","0","3","17.0","10.0","5.66667","8.0","8.0","2.66667","9.0","10.0","3.0","138.429","48.5882","3.19695","0.00236799","0.0118187","0.0949903","0.0312002","5","3","1","4","120","0","5","4","96.0","16.0","42","5","1","0.0","15","71.0","48.0"
"L17511","Class","ImplicitDependenciesInfo","org.eclipse.pde.internal.core.target.ImplicitDependenciesInfo","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/ImplicitDependenciesInfo.java","25","1","102","2","0","0","0","0","0","0","0","0","1","2","2","21","7","1","1","10","19","0","0.0588235","4","0","0","10","0.0588235","4","3","4","0","0","2","64","78","5","4","2","1","9","0","9","0","19","43","1","14","1","64","78","5","4","2","1","9","0","9","0","19","43","1","14","1","org.eclipse.pde.internal.core.target.ImplicitDependenciesInfo","0","0","0","0","0","0","0","0","0","0","3","0","0","3","17.0","10.0","5.66667","10.0","10.0","3.33333","7.0","10.0","2.33333","139.286","49.4454","3.19695","0.00244588","0.0118187","0.0949903","0.0312002","10","3","1","9","36","0","2","1","62.0","9.0","36","1","0","1.0","9","54.0","21.0"
"L17547","Class","LocationInfo","org.eclipse.pde.internal.core.target.LocationInfo","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/LocationInfo.java","20","1","70","2","0","0","0","0","0","0","0","0","1","2","1","12","3","1","1","3","10","0","0.196078","10","0","0","8","0.196078","10","3","4","0","0","2","41","51","6","4","3","1","7","0","7","2","17","21","1","12","3","41","51","6","4","3","1","7","0","7","2","17","21","1","12","3","org.eclipse.pde.internal.core.target.LocationInfo","0","0","0","0","0","0","0","0","0","0","7","0","0","3","41.0","15.0","5.85714","22.0","8.0","3.14286","19.0","10.0","2.71429","144.0","20.1185","6.04232","0.00927538","0.0158621","0.161875","0.0314807","4","3","1","3","21","0","3","1","36.0","7.0","34","3","0","0.0","7","20.0","12.0"
"L17567","Class","Target","org.eclipse.pde.internal.core.target.Target","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/Target.java","41","1","435","2","0.280548","4","33","6","0.194937","0.218023","77","75","1","9","4","124","18","1","1","32","73","0.027027","0.0968586","37","1","1","36","0.0968586","37","3","4","0","0","2","345","395","16","13","12","10","41","0","36","8","51","233","2","41","9","345","395","16","13","12","10","41","0","36","8","51","233","2","41","9","org.eclipse.pde.internal.core.target.Target","2","2","0","0","0","0","0","0","0","0","20","2","1","3","549.0","179.0","27.45","136.0","48.0","6.8","413.0","178.0","20.65","144.857","11.1283","10.0124","0.103746","0.0220595","0.257273","0.0322708","17","3","1","16","820","0","12","2","338.0","41.0","63","12","5","0.0","36","229.0","124.0"
"L17696","Class","TargetFeature","org.eclipse.pde.internal.core.target.TargetFeature","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/TargetFeature.java","20","1","60","2","0","0","0","0","0","0","0","0","1","1","1","9","3","1","1","2","9","0","0.138889","5","0","0","8","0.138889","5","3","4","0","0","2","31","41","5","4","3","1","7","0","7","2","17","11","0","12","3","31","41","5","4","3","1","7","0","7","2","17","11","0","12","3","org.eclipse.pde.internal.core.target.TargetFeature","1","1","0","0","0","0","0","0","0","0","5","0","0","3","25.0","13.0","5.0","13.0","11.0","2.6","12.0","12.0","2.4","144.0","16.8286","5.84418","0.00722723","0.0156168","0.157355","0.0314834","5","3","1","4","21","0","3","0","27.0","7.0","34","3","0","0.0","7","14.0","9.0"
"L17715","Class","TargetJRE","org.eclipse.pde.internal.core.target.TargetJRE","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/TargetJRE.java","24","1","146","2","0.181443","1","6","2","0.162602","0.169811","20","18","1","5","5","34","3","1","1","3","13","0","0.107438","13","0","0","10","0.107438","13","3","4","0","0","2","108","123","9","7","3","4","10","0","9","3","20","69","4","14","4","108","123","9","7","3","4","10","0","9","3","20","69","4","14","4","org.eclipse.pde.internal.core.target.TargetJRE","0","0","0","0","0","1","0","0","0","0","3","0","0","3","40.0","30.0","13.3333","30.0","30.0","10.0","10.0","10.0","3.33333","138.429","79.4643","3.19695","0.00412058","0.0118187","0.0949903","0.0312002","5","3","1","4","45","0","3","4","106.0","10.0","36","3","1","0.0","9","50.0","34.0"
"L17745","Class","TargetModel","org.eclipse.pde.internal.core.target.TargetModel","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/TargetModel.java","30","1","102","2","0.349206","1","5","1","0.260274","0.316667","19","19","5","3","3","17","10","4","4","12","22","0","0","0","0","0","9","0","0","3","6","1","1","2","60","73","9","8","3","3","10","0","8","0","31","27","0","26","2","60","73","9","8","3","3","10","0","8","0","31","27","0","26","2","org.eclipse.pde.internal.core.target.TargetModel","2","2","0","0","0","1","0","1","0","0","4","0","0","3","8.0","4.0","2.0","11.0","8.0","2.75","-3.0","2.0","-0.75","144.857","53.4107","3.54759","0.00153187","0.0124286","0.10365","0.0313129","12","4","4","8","45","1","3","1","53.0","10.0","63","3","1","0.0","8","30.0","14.0"
"L17757","Class","TargetModelFactory","org.eclipse.pde.internal.core.target.TargetModelFactory","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/TargetModelFactory.java","25","1","69","2","0","0","0","0","0","0","0","0","1","0","0","10","20","1","1","9","19","0","0","0","0","0","11","0","0","1","1","0","0","1","33","45","1","0","1","0","10","0","10","0","10","10","0","10","0","33","45","1","0","1","0","10","0","10","0","10","10","0","10","0","org.eclipse.pde.internal.core.target.TargetModelFactory","0","0","0","0","0","0","0","0","0","0","10","0","0","3","54.0","15.0","5.4","9.0","4.0","0.9","45.0","15.0","4.5","144.857","9.12963","6.61569","0.00827103","0.0166424","0.175221","0.0315184","10","1","1","9","45","0","1","0","30.0","10.0","15","1","0","0.0","10","19.0","10.0"
"L17422","Class","TargetObject","org.eclipse.pde.internal.core.target.TargetObject","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/TargetObject.java","21","1","72","2","0","0","0","0","0","0","0","0","1","1","1","12","7","9","44","6","16","0","0","0","0","0","6","0","0","2","2","9","9","1","40","52","2","3","2","3","10","0","5","1","12","14","0","7","1","40","52","2","3","2","3","10","0","5","1","12","14","0","7","1","org.eclipse.pde.internal.core.target.TargetObject","1","1","0","0","0","0","0","0","0","0","5","0","1","3","8.0","4.0","1.6","9.0","6.0","1.8","-1.0","1.0","-0.2","144.857","94.2143","6.09363","0.00329454","0.0232348","0.185614","0.0518362","13","2","9","4","28","9","2","0","30.0","8.0","11","2","0","0.0","5","18.0","10.0"
"L17540","Class","TargetPlugin","org.eclipse.pde.internal.core.target.TargetPlugin","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/TargetPlugin.java","20","1","59","2","0","0","0","0","0","0","0","0","1","1","1","9","3","2","2","2","9","0","0.114286","4","0","0","8","0.114286","4","3","4","0","0","2","31","40","5","4","3","1","7","0","7","2","17","11","0","12","3","31","40","5","4","3","1","7","0","7","2","17","11","0","12","3","org.eclipse.pde.internal.core.target.TargetPlugin","1","1","0","0","0","0","0","0","0","0","4","0","0","3","27.0","16.0","6.75","4.0","3.0","1.0","23.0","13.0","5.75","144.0","16.8201","4.50329","0.00637735","0.013768","0.126056","0.0313783","6","3","2","4","21","0","3","0","26.0","7.0","34","3","0","0.0","7","14.0","9.0"
"L17854","Class","WorkspaceTargetModel","org.eclipse.pde.internal.core.target.WorkspaceTargetModel","L17406","L103","src/org.eclipse.pde.core/src/org/eclipse/pde/internal/core/target/WorkspaceTargetModel.java","22","1","175","2","0.613497","6","21","6","0.402597","0.571429","62","56","1","4","4","25","6","2","2","9","22","0.785714","0.304965","43","33","11","3","0.304965","43","4","10","0","0","2","98","154","13","10","4","3","13","0","13","1","42","48","0","37","3","98","154","13","10","4","3","13","0","13","1","42","48","0","37","3","org.eclipse.pde.internal.core.target.WorkspaceTargetModel","2","1","0","0","0","2","0","1","0","0","6","0","0","4","49.0","21.0","8.16667","29.0","17.0","4.83333","20.0","19.0","3.33333","144.857","86.6939","6.02605","0.014315","0.0203524","0.176257","0.0406986","8","5","2","6","66","0","4","1","83.0","12.0","78","4","0","0.0","12","41.0","17.0"
"L19378","Class","AbstractEditingModel","org.eclipse.pde.internal.core.text.AbstractEditingModel","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/AbstractEditingModel.java","33","1","316","2","0","0","0","0","0","0","0","0","4","3","3","60","10","51","90","11","46","0.764706","0.336032","83","78","26","8","0.336032","83","3","7","3","9","2","164","284","13","8","13","8","35","0","33","6","37","73","0","35","6","164","284","13","8","13","8","35","0","33","6","37","73","0","35","6","org.eclipse.pde.internal.core.text.AbstractEditingModel","5","4","1","0","0","0","0","0","0","0","16","1","0","4","658.0","279.0","41.125","48.0","37.0","3.0","610.0","279.0","38.125","151.143","13.6928","12.8023","0.044066","0.0324599","0.343141","0.0490764","56","4","46","10","595","3","13","0","153.0","35.0","31","8","0","0.0","33","83.0","55.0"
"L19508","Class","AbstractKeyValueTextChangeListener","org.eclipse.pde.internal.core.text.AbstractKeyValueTextChangeListener","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/AbstractKeyValueTextChangeListener.java","22","1","71","2","0","0","0","0","0","0","0","0","1","2","2","15","4","4","9","5","11","0","0","0","0","0","4","0","0","3","3","2","2","1","43","50","4","2","1","2","6","0","3","0","8","25","0","5","0","43","50","4","2","1","2","6","0","3","0","8","25","0","5","0","org.eclipse.pde.internal.core.text.AbstractKeyValueTextChangeListener","2","2","0","0","0","0","0","0","0","0","4","0","0","3","50.0","33.0","12.5","30.0","23.0","7.5","20.0","10.0","5.0","129.429","60.6971","4.53091","0.00804301","0.0163445","0.134411","0.0389393","7","3","4","3","15","2","1","3","40.0","6.0","10","0","0","0.0","3","32.0","15.0"
"L19509","Class","AbstractTextChangeListener","org.eclipse.pde.internal.core.text.AbstractTextChangeListener","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/AbstractTextChangeListener.java","18","1","29","2","0","0","0","0","0","0","0","0","0","0","0","1","1","4","2","0","1","0","0","0","0","0","2","0","0","2","2","2","4","1","9","12","3","2","3","0","1","0","1","0","4","2","0","4","0","9","12","3","2","3","0","1","0","1","0","4","2","0","4","0","org.eclipse.pde.internal.core.text.AbstractTextChangeListener","1","1","0","0","0","0","0","0","0","0","3","0","0","3","5.0","3.0","1.66667","44.0","41.0","14.6667","-39.0","0.0","-13.0","135.571","62.1143","3.17625","0.0116641","0.0117563","0.0943806","0.0311753","0","2","0","0","0","2","3","0","4.0","1.0","9","0","0","0.0","1","2.0","1.0"
"L21806","Class","DocumentAttributeNode","org.eclipse.pde.internal.core.text.DocumentAttributeNode","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/DocumentAttributeNode.java","16","1","206","2","0","0","0","0","0","0","0","0","1","0","0","20","5","3","14","2","22","0.952381","0.491018","82","60","20","1","0.491018","82","2","4","0","0","2","85","191","11","10","8","10","20","0","20","7","23","34","3","23","7","85","191","11","10","8","10","20","0","20","7","23","34","3","23","7","org.eclipse.pde.internal.core.text.DocumentAttributeNode","1","0","0","0","0","0","0","0","0","0","10","0","0","2","73.0","32.0","7.3","41.0","17.0","4.1","32.0","32.0","3.2","63.8571","8.82192","4.41258","0.00704989","0.0185832","0.138856","0.0463837","4","2","3","1","190","0","8","6","97.0","20.0","35","8","0","0.0","20","25.0","20.0"
"L21881","Class","DocumentElementNode","org.eclipse.pde.internal.core.text.DocumentElementNode","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/DocumentElementNode.java","19","1","823","2","0.0251799","1","2","1","0.0124224","0.0184758","10","8","2","2","2","126","10","42","131","25","95","0.961538","0.40847","299","183","50","2","0.40847","299","2","4","3","38","2","433","805","18","24","14","24","70","3","51","10","72","247","7","53","10","433","805","18","24","14","24","70","3","51","10","72","247","7","53","10","org.eclipse.pde.internal.core.text.DocumentElementNode","5","3","0","0","0","3","0","0","0","0","8","0","0","2","240.0","123.0","30.0","235.0","146.0","29.375","5.0","23.0","0.625","56.4286","11.6048","6.83452","0.0309707","0.0344104","0.227843","0.103915","51","2","41","10","2080","3","14","7","457.0","65.0","62","11","7","0.0","47","195.0","109.0"
"L22147","Class","DocumentHandler","org.eclipse.pde.internal.core.text.DocumentHandler","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/DocumentHandler.java","21","1","330","2","0.12314","1","10","1","0.103226","0.127119","32","30","2","4","4","71","5","4","8","27","50","0.636364","0.163121","46","24","7","4","0.163121","46","0","0","2","5","0","236","310","5","9","5","9","23","0","10","2","23","165","0","10","2","236","310","5","9","5","9","23","0","10","2","23","165","0","10","2","org.eclipse.pde.internal.core.text.DocumentHandler","9","8","1","0","0","0","0","0","0","0","26","0","1","5","724.0","238.0","27.8462","153.0","71.0","5.88462","571.0","238.0","21.9615","151.143","24.0201","19.2704","0.106021","0.0682528","0.561836","0.162104","17","1","4","13","253","2","5","0","250.0","23.0","30","3","6","0.0","10","140.0","65.0"
"L20855","Class","DocumentNodeFactory","org.eclipse.pde.internal.core.text.DocumentNodeFactory","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/DocumentNodeFactory.java","21","1","73","2","0","0","0","0","0","0","0","0","3","1","1","6","7","3","6","9","14","1","0.46","23","20","5","0","0.46","23","1","1","3","3","1","27","53","0","0","0","0","5","0","4","0","5","13","0","4","0","27","53","0","0","0","0","5","0","4","0","5","13","0","4","0","org.eclipse.pde.internal.core.text.DocumentNodeFactory","1","0","0","0","0","0","0","0","0","0","7","0","0","2","93.0","78.0","13.2857","98.0","78.0","14.0","-5.0","78.0","-0.714286","58.4286","1.41321","3.8069","0.0164865","0.0166294","0.12122","0.0433682","9","1","3","6","10","3","0","0","29.0","5.0","9","0","0","0.0","4","15.0","5.0"
"L21310","Class","DocumentObject","org.eclipse.pde.internal.core.text.DocumentObject","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/DocumentObject.java","34","1","697","2","0","0","0","0","0","0","0","0","4","3","3","122","10","28","124","28","71","0.972222","0.421138","259","171","35","1","0.421138","259","3","7","3","24","2","356","664","21","34","3","10","43","0","35","6","108","221","7","81","14","356","664","21","34","3","10","43","0","35","6","108","221","7","81","14","org.eclipse.pde.internal.core.text.DocumentObject","4","2","0","0","0","0","0","0","0","0","21","0","0","4","1462.0","332.0","69.619","605.0","232.0","28.8095","857.0","322.0","40.8095","59.2857","2.43336","6.35106","0.145847","0.02603","0.198321","0.0622583","41","3","28","13","528","3","3","14","381.0","33.0","195","3","1","0.0","27","139.0","96.0"
"L21132","Class","DocumentTextNode","org.eclipse.pde.internal.core.text.DocumentTextNode","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/DocumentTextNode.java","17","1","130","2","0","0","0","0","0","0","0","0","2","0","0","13","5","5","6","2","14","0.923077","0.42268","41","36","12","1","0.42268","41","2","4","1","1","2","56","114","10","5","6","5","12","0","12","4","15","17","4","15","4","56","114","10","5","6","5","12","0","12","4","15","17","4","15","4","org.eclipse.pde.internal.core.text.DocumentTextNode","2","1","0","0","0","0","0","0","0","0","12","0","0","4","261.0","70.0","21.75","38.0","21.0","3.16667","223.0","70.0","18.5833","151.143","43.1483","9.06916","0.0270893","0.0295017","0.262037","0.0568064","6","2","5","1","66","1","6","7","45.0","12.0","27","5","0","0.0","12","15.0","13.0"
"L21807","Class","DocumentXMLNode","org.eclipse.pde.internal.core.text.DocumentXMLNode","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/DocumentXMLNode.java","18","1","39","2","0","0","0","0","0","0","0","0","1","0","0","3","1","3","3","0","3","1","0.636364","14","13","4","0","0.636364","14","1","1","3","42","1","8","22","3","1","0","0","3","0","3","0","4","1","3","4","0","8","22","3","1","0","0","3","0","3","0","4","1","3","4","0","org.eclipse.pde.internal.core.text.DocumentXMLNode","1","0","0","0","0","0","0","0","0","0","2","0","0","2","1.0","1.0","0.5","1.0","1.0","0.5","0.0","0.0","0.0","56.4286","20.2857","1.77712","7.78929e-5","0.00961856","0.0609203","0.0309529","0","1","0","0","3","3","0","3","6.0","3.0","7","0","0","0.0","3","4.0","2.0"
"L21122","Interface","IDocumentAttributeNode","org.eclipse.pde.internal.core.text.IDocumentAttributeNode","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/IDocumentAttributeNode.java","17","1","54","2","0","0","0","0","0","0","0","0","0","0","0","16","3","40","51","0","16","0.117647","0.1","2","2","2","15","0.1","2","1","2","2","2","2","18","38","3","10","0","7","16","0","16","7","19","0","3","19","7","18","38","3","10","0","7","16","0","16","7","19","0","3","19","7"
"L20634","Interface","IDocumentElementNode","org.eclipse.pde.internal.core.text.IDocumentElementNode","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/IDocumentElementNode.java","19","1","140","2","0","0","0","0","0","0","0","0","0","0","0","46","5","79","128","0","46","0.404255","0.337838","25","23","19","28","0.337838","25","1","2","2","57","2","49","122","4","19","1","16","46","1","46","10","49","0","4","49","10","49","122","4","19","1","16","46","1","46","10","49","0","4","49","10"
"L9516","Interface","IDocumentKey","org.eclipse.pde.internal.core.text.IDocumentKey","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/IDocumentKey.java","15","1","26","2","0","0","0","0","0","0","0","0","0","0","0","5","2","23","24","0","5","0","0","0","0","0","6","0","0","1","2","2","20","2","7","12","0","3","0","1","5","0","5","3","8","0","0","8","3","7","12","0","3","0","1","5","0","5","3","8","0","0","8","3"
"L10041","Interface","IDocumentNodeFactory","org.eclipse.pde.internal.core.text.IDocumentNodeFactory","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/IDocumentNodeFactory.java","18","1","26","2","0","0","0","0","0","0","0","0","0","0","0","3","3","6","3","0","3","0.25","0.444444","4","4","1","3","0.444444","4","0","0","5","6","0","5","9","0","0","0","0","3","0","3","0","3","0","0","3","0","5","9","0","0","0","0","3","0","3","0","3","0","0","3","0"
"L10089","Interface","IDocumentObject","org.eclipse.pde.internal.core.text.IDocumentObject","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/IDocumentObject.java","23","1","77","2","0","0","0","0","0","0","0","0","0","0","0","26","3","3","11","0","26","0.037037","0.125","4","4","1","26","0.125","4","2","4","2","42","2","28","55","4","27","0","8","26","0","26","4","76","0","4","76","14","28","55","4","27","0","8","26","0","26","4","76","0","4","76","14"
"L22538","Interface","IDocumentRange","org.eclipse.pde.internal.core.text.IDocumentRange","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/IDocumentRange.java","13","1","17","2","0","0","0","0","0","0","0","0","0","0","0","2","0","54","86","0","2","0","0","0","0","0","3","0","0","0","0","5","85","0","4","5","0","2","0","2","2","0","2","0","2","0","0","2","0","4","5","0","2","0","2","2","0","2","0","2","0","0","2","0"
"L20870","Interface","IDocumentTextNode","org.eclipse.pde.internal.core.text.IDocumentTextNode","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/IDocumentTextNode.java","15","1","38","2","0","0","0","0","0","0","0","0","0","0","0","8","3","27","26","0","8","0.333333","0.266667","4","3","3","6","0.266667","4","1","2","1","2","2","11","24","4","5","1","2","8","1","8","4","11","0","4","11","4","11","24","4","5","1","2","8","1","8","4","11","0","4","11","4"
"L22529","Interface","IDocumentXMLNode","org.eclipse.pde.internal.core.text.IDocumentXMLNode","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/IDocumentXMLNode.java","18","1","28","2","0","0","0","0","0","0","0","0","0","0","0","1","0","7","0","0","1","0.5","0.4","4","4","1","1","0.4","4","0","0","4","64","0","6","11","3","1","3","1","1","3","1","0","1","0","3","1","0","6","11","3","1","3","1","1","3","1","0","1","0","3","1","0"
"L19379","Interface","IEditingModel","org.eclipse.pde.internal.core.text.IEditingModel","L19347","L103","src/org.eclipse.pde.core/text/org/eclipse/pde/internal/core/text/IEditingModel.java","18","1","30","2","0","0","0","0","0","0","0","0","0","0","0","5","4","21","15","0","5","0","0","0","0","0","6","0","0","2","5","1","10","4","7","13","0","5","0","2","5","0","5","2","27","0","0","27","3","7","13","0","5","0","2","5","0","5","2","27","0","0","27","3"
